income_am,profit_last_am,profit_am,damage_am,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,tenure_mts,tenure_yrs,claims_am,nights_booked,shop_am,outcome_profit,outcome_damage_amount,pos_mean_scores,neg_mean_scores,damage_inc_0.0,damage_inc_1.0,damage_inc_2.0,damage_inc_3.0,damage_inc_4.0,damage_inc_5.0,damage_inc_6.0,damage_inc_7.0,damage_inc_8.0,damage_inc_9.0,damage_inc_10.0,credit_use_ic_0.0,credit_use_ic_1.0,insurance_ic_0.0,insurance_ic_1.0,spa_ic_0.0,spa_ic_1.0,empl_ic_0.0,empl_ic_1.0,married_cd_False,married_cd_True,sport_ic_0.0,sport_ic_1.0,marketing_permit_0.0,marketing_permit_1.0,dining_ic_0.0,dining_ic_1.0,presidential_0.0,presidential_1.0,presidential_Undefined,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,sect_empl_6.0,prev_stay_0.0,prev_stay_1.0,prev_all_in_stay_0.0,prev_all_in_stay_1.0,divorce_0.0,divorce_1.0,fam_adult_size_1.0,fam_adult_size_2.0,fam_adult_size_3.0,fam_adult_size_4.0,children_no_0.0,children_no_1.0,children_no_2.0,children_no_3.0,children_no_4.0,children_no_5.0,children_no_6.0,company_ic_0.0,company_ic_1.0,claims_no_0.0,claims_no_1.0,claims_no_2.0,claims_no_3.0,claims_no_4.0,claims_no_5.0,claims_no_6.0,claims_no_7.0,claims_no_8.0,claims_no_9.0,gender_M,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0.0,retired_1.0,gold_status_0.0,gold_status_1.0,outcome_damage_inc_0,outcome_damage_inc_1
6.876264611890766,4.762173934797756,7.564238475170491,0.0,8.517393171418904,3.0,2.302585092994046,10.346473211391473,22.0,98.0,8.0,0.0,3.367295829986474,6.512314025321469,7.14195745765308,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
7.943782692458625,6.280395838960195,8.005700678662542,5.3471075307174685,9.61587214452889,10.0,1.6094379124341003,10.351053836662928,37.0,497.0,41.0,0.0,3.295836866004329,0.0,7.446900102047857,7.071437531557153,0.4976954441682607,0.4965248032914966,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
5.429345628954441,0.0,7.390798521735676,0.0,0.0,2.0,2.0794415416798357,10.869082602094426,44.0,10.0,1.0,0.0,1.6094379124341003,0.0,7.671556616995695,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
7.461640392208575,6.85593553025234,7.5485559791698735,0.0,9.210440366976517,10.0,1.9459101490553132,10.68311055003235,65.0,623.0,52.0,0.0,3.258096538021482,0.0,7.268808623719488,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
5.749392985908253,6.804614520062624,7.497207223203318,0.0,7.824445930877619,3.0,2.4849066497880004,10.05946513399048,38.0,165.0,14.0,0.0,1.0986122886681098,0.0,7.458007363964594,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7.050122520269059,5.932245187448011,7.669028288589683,0.0,8.160803920954665,5.0,2.9444389791664403,10.630117863912622,42.0,257.0,21.0,0.0,3.258096538021482,0.0,7.5691589225045055,0.0,0.2601822802475259,0.37298838873308615,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
7.167809184316444,0.0,7.87359778968554,0.0,0.0,5.0,0.0,10.498608367797512,44.0,563.0,47.0,0.0,1.3862943611198906,8.517551821032933,8.013260423907418,0.0,0.6631548415515853,0.23683407546687235,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
6.464588303689961,1.0986122886681098,7.466227556215481,0.0,0.0,6.0,1.3862943611198906,10.373209892223665,35.0,75.0,6.0,0.0,1.6094379124341003,0.0,7.7509203253318235,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
6.966967138613983,5.7899601708972535,7.47477218239787,0.0,0.0,9.0,1.791759469228055,10.282745568475118,70.0,527.0,44.0,0.0,3.912023005428146,0.0,7.358149137333702,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
5.429345628954441,6.823286122355687,7.515889085215125,0.0,0.0,4.0,1.3862943611198906,10.256711548798602,20.0,188.0,16.0,0.0,1.6094379124341003,0.0,7.407208481203147,0.0,0.5558892812819258,0.4946040744163175,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,6.0,0.6931471805599453,10.44920723527944,51.0,271.0,23.0,0.0,1.6094379124341003,0.0,7.475401592899184,0.0,0.4976954441682607,0.0768289108608354,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
5.429345628954441,0.0,7.512071245835466,3.2188758248682006,8.612685172875459,1.0,0.0,10.382698662532777,50.0,256.0,21.0,0.0,4.584967478670572,0.0,6.8995214740550335,0.0,0.4976954441682607,0.4965248032914966,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.8916442118257715,7.775485820240915,8.468423027046809,7.266827347520591,8.517393171418904,8.0,2.5649493574615367,10.31933194238916,34.0,247.0,21.0,0.0,3.6635616461296463,0.0,7.134125618610772,7.478299702667047,0.0264979326840585,0.0149252006666689,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
5.429345628954441,0.0,7.390798521735676,0.0,0.0,1.0,2.302585092994046,10.352969546061066,61.0,370.0,31.0,0.0,1.6094379124341003,0.0,7.495041818842574,0.0,0.9043862772464266,0.7409500283545796,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
6.570882962339584,5.153291594497779,7.909856667269403,0.0,8.987321812850125,4.0,1.6094379124341003,10.42951701004439,46.0,366.0,31.0,8.867990898182093,4.143134726391533,0.0,7.466273321758611,0.0,0.1566938176633417,0.1059860133112859,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
6.0844994130751715,6.799613120362434,7.492203042618741,0.0,0.0,2.0,2.1972245773362196,10.228501536246666,63.0,271.0,23.0,0.0,1.3862943611198906,0.0,7.651828436476836,0.0,0.4976954441682607,0.1221500757862598,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
7.194436851100335,6.814542897259958,7.507141079727608,0.0,8.006700845440367,3.0,0.6931471805599453,10.283874140267756,40.0,287.0,24.0,0.0,2.833213344056216,0.0,7.051474597994149,0.0,0.7259023110149782,0.5993827196279583,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
6.5638555265321274,5.313205979041787,7.438383530044307,0.0,0.0,3.0,1.0986122886681098,10.472685852626894,53.0,230.0,19.0,0.0,0.6931471805599453,0.0,8.166238995606609,0.0,0.7434848681579378,0.4826950729632025,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.886104031450156,4.02535169073515,7.526178913346146,0.0,7.824445930877619,7.0,1.791759469228055,10.330583680770587,37.0,191.0,16.0,0.0,3.2188758248682006,0.0,7.316488374730393,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,10.0,2.1972245773362196,10.553701135710886,58.0,271.0,23.0,0.0,1.6094379124341003,0.0,7.205746528785069,6.341275991025312,0.4976954441682607,0.7422250977638831,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
7.913886714856082,8.737452587550584,9.430519533826377,4.795790545596741,8.699681400989514,3.0,1.3862943611198906,10.294583246676991,42.0,249.0,21.0,0.0,5.886104031450156,0.0,7.317650559369617,0.0,0.011428890473014493,0.4043595390382193,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.955837369464831,0.0,7.414572881350589,0.0,8.294299608857235,8.0,1.0986122886681098,10.153156182789694,73.0,500.0,42.0,0.0,3.4965075614664802,0.0,7.133718850299593,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
5.627621113690637,1.0986122886681098,7.404279118037268,0.0,0.0,6.0,1.9459101490553132,10.129227729697604,18.0,28.0,2.0,0.0,1.0986122886681098,0.0,7.379532334777014,6.600727274932819,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
10.198095585058642,7.413970290190444,10.361228805209663,7.640603826393634,9.61587214452889,3.0,1.791759469228055,10.441996434402057,56.0,647.0,54.0,0.0,4.919980925828125,0.0,8.181429503714941,0.0,0.2305950581863109,0.4658829158097066,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
5.429345628954441,0.0,7.3938782901077555,0.0,0.0,4.0,2.1972245773362196,10.717280334365933,37.0,426.0,36.0,0.0,1.6094379124341003,0.0,7.23214047503956,0.0,0.48220410816877696,0.0578122598892781,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
8.363109176033522,7.419979923661835,7.739359202689098,1.6094379124341003,7.313886831633462,9.0,0.0,10.5184028848265,39.0,398.0,33.0,0.0,3.4657359027997265,0.0,7.578651738107256,6.856935556652163,0.0893332761000379,0.8231616590945452,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
5.429345628954441,0.0,7.390798521735676,0.0,0.0,9.0,0.6931471805599453,10.289667899232425,65.0,103.0,9.0,0.0,1.6094379124341003,0.0,7.46338599419531,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
5.429345628954441,6.698268054115413,7.390798521735676,0.0,0.0,9.0,1.3862943611198906,10.460900916916351,27.0,369.0,31.0,0.0,1.6094379124341003,0.0,7.073710298355794,7.257883842050836,0.62902597088303,0.6680061368497539,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
5.5093883366279774,0.0,7.400620577371135,0.0,0.0,7.0,1.791759469228055,10.869291996279744,50.0,119.0,10.0,0.0,1.6094379124341003,4.545159986290123,7.697702438135793,5.471556132733606,0.2181811458629616,0.4375655005005048,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
5.429345628954441,6.698268054115413,7.390798521735676,0.0,0.0,10.0,2.0794415416798357,10.617662100288149,67.0,26.0,2.0,0.0,1.6094379124341003,0.0,7.048117041429263,0.0,0.8251373989596804,0.6926940236471191,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,5.0,0.0,10.367253014814716,67.0,271.0,23.0,0.0,1.3862943611198906,0.0,7.347319030453251,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
8.24380842366528,7.315218389752975,8.341648618901306,6.621405651764134,6.621405651764134,10.0,2.0794415416798357,10.291195939055033,22.0,162.0,14.0,0.0,3.912023005428146,0.0,7.319997371369325,0.0,0.4444035419681707,0.4932539877389792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
8.465899897028686,4.564348191467836,8.597666575566114,0.0,8.294299608857235,6.0,1.791759469228055,10.2598674529538,53.0,384.0,32.0,0.0,4.356708826689592,8.948662901360516,7.076484882256625,6.810451112507075,0.4716523047801277,0.6168513875072222,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
6.684611727667927,6.985641817639208,7.6783263565068856,4.477336814478207,0.0,8.0,2.302585092994046,10.505724857736231,38.0,271.0,23.0,0.0,4.584967478670572,0.0,7.516623709161532,0.0,0.6005857195252933,0.5361187086282124,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
8.619388703730907,6.672032945461067,8.294299608857235,0.0,8.699681400989514,9.0,0.0,10.266323478588333,61.0,450.0,38.0,0.0,3.6888794541139363,0.0,6.786344420727828,0.0,0.6491057793275962,0.35323605728110996,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
5.991464547107982,1.6094379124341003,7.526178913346146,0.0,0.0,1.0,2.0794415416798357,10.189042363971735,43.0,139.0,12.0,0.0,1.6094379124341003,0.0,7.901814133621812,0.0,0.1468826043973226,0.3802650655394246,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
8.854522203757432,8.634086942887738,8.634086942887738,0.0,0.0,4.0,2.302585092994046,10.116661572812847,71.0,384.0,32.0,0.0,1.6094379124341003,4.3802017353756835,8.11213500050604,0.0,0.6453646789944244,0.6354606671225902,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
6.12029741895095,4.5217885770490405,7.443663683115591,0.0,7.824445930877619,2.0,1.3862943611198906,10.182406339317753,32.0,69.0,6.0,0.0,3.1780538303479458,0.0,7.3108041369743555,0.0,0.4402624711499413,0.6509998506013147,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.429345628954441,6.698268054115413,7.390798521735676,0.0,0.0,7.0,0.6931471805599453,10.822494591904512,69.0,125.0,10.0,0.0,1.6094379124341003,0.0,7.729040584609884,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
7.750614732770409,6.706862336602747,7.605392364814935,0.0,8.006700845440367,3.0,1.9459101490553132,9.988793309115229,71.0,60.0,5.0,0.0,3.5553480614894135,0.0,7.167562430667864,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
7.741533589281828,5.7899601708972535,7.642044402873258,0.0,9.61587214452889,9.0,2.833213344056216,10.487628691687759,34.0,463.0,39.0,0.0,0.6931471805599453,0.0,7.928038391043451,6.681870473862542,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
5.4680601411351315,1.3862943611198906,7.393263094763838,0.0,6.621405651764134,8.0,1.6094379124341003,10.269795945443098,17.0,118.0,10.0,0.0,1.6094379124341003,0.0,7.285876596564726,0.0,0.7948498800273341,0.7614193913424395,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
6.240275845170769,6.871091294610546,7.563719668414366,0.0,9.61587214452889,1.0,2.0794415416798357,10.61653539480241,43.0,419.0,35.0,0.0,4.356708826689592,0.0,7.452599647556426,0.0,0.615692267824401,0.5887163825045907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7.685243607975833,8.170468578330674,8.863474306170954,0.0,9.61587214452889,4.0,1.791759469228055,10.70270499682314,24.0,322.0,27.0,0.0,3.4011973816621555,5.711934342272754,7.288551940874587,0.0,0.27146151075368435,0.3317887978026236,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
8.7558950816463,8.722661451050438,9.415727201701133,0.0,0.0,2.0,0.6931471805599453,10.392588903827958,42.0,302.0,25.0,0.0,1.3862943611198906,0.0,8.448149604357559,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.438079308923196,0.0,7.406103381237015,0.0,0.0,5.0,1.0986122886681098,10.159756354282166,51.0,168.0,14.0,0.0,1.6094379124341003,0.0,6.856514614788541,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,10.0,1.791759469228055,10.67609265443079,53.0,271.0,23.0,0.0,1.6094379124341003,0.0,6.986511005003795,0.0,0.4976954441682607,0.28250149310318573,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
