income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.0,0.0,39027.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,,,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,0.21873871062136926,,,,0.3063837946818333,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,6.0,0.0,29113.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,0.32337344414371627,,0.5570836240178306,,0.12116653650633158,,
2398.0,563.0,2886.0,41.0,1.0,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,1.0,1.0,33460.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,347.0,29.0,0.0,0.0,0.0,94.0,V,0.0,0.0,0.0,0.0,,,0.43947752624362024,0.27955972845587107,,,,,,
15186.0,3897.0,10953.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,10.0,1.0,37783.0,59.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,396.0,33.0,0.0,0.0,0.0,3.0,M,9863.870894440832,1.0,0.0,1.0,0.44890504694771277,0.40655006720313336,0.11869332096380708,0.36516714963094854,,,,,0.027716556576525678,7.602034740452219
227.0,0.0,2282.0,1539.0,2.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,3.0,1.0,38238.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,147.0,12.0,0.0,1.0,0.0,18.0,V,0.0,0.0,0.0,0.0,,,0.46430097990157815,0.9527897938398735,0.16252515356832126,0.483747763869056,,,,
5631.0,3289.0,6578.0,0.0,0.0,6500.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,True,8.0,1.0,36404.0,36.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,242.0,20.0,0.0,0.0,0.0,43.0,V,0.0,0.0,0.0,0.0,0.6460677057803123,0.4187904531219916,,,,,0.010241669177588916,0.42004295642851863,,
5356.0,794.0,6251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,6.0,0.0,31004.0,69.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,207.0,17.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,
3626.0,284.0,7375.0,0.0,2.0,15000.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,True,23.0,1.0,41152.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,478.0,40.0,0.0,0.0,0.0,1.0,M,3375.965300132812,1.0,0.0,1.0,,,0.6138668806791159,0.43049735382631227,,,0.4760672379504731,0.7766931077715118,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,7.0,0.0,32103.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,0.5280992919374115,,0.8720276443244082,,0.022573053385618696,,0.5854315000640701,,
867.0,903.0,1806.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,9.0,0.0,35029.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,220.0,18.0,0.0,0.0,0.0,18.0,V,0.0,0.0,0.0,0.0,0.04742700079962985,0.47389210756019917,,,,,,,,
18234.0,949.0,30101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,2.0,0.0,41095.0,76.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,2.0,0.0,0.0,0.0,1.0,V,0.0,0.0,1.0,0.0,,,,,0.16868546246394556,0.22185233042469232,,,0.5172495803436222,5.19162769172452
4851.0,803.0,5465.0,1307.0,2.0,13000.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,4.0,1.0,37604.0,46.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,306.0,26.0,0.0,0.0,0.0,115.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,1.0,0.0,28754.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,108.0,9.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,3.46869591706394
6855.0,1664.0,8205.0,1634.0,7.0,6000.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,True,4.0,1.0,33188.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,105.0,9.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,1.0,,,0.024032571479724457,0.8129589315072572,0.03811254866215201,0.7640902633893523,,,,
228.0,0.0,14103.0,3343.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,0.0,1.0,43127.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,107.0,9.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
703.0,894.0,1788.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,12.0,0.0,29986.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,243.0,20.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.09284686096887369,9.19126582674109
229.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,5.0,0.0,31947.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,2.0,0.0,0.0,0.0,57.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,0.0,0.0,27364.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,78.0,7.0,0.0,0.0,0.0,35.0,V,0.0,0.0,0.0,0.0,0.055684802280066524,0.46840746445079917,0.01951714118139953,0.2872139131879625,0.2303164655673053,0.5140850559120118,0.02140047251238164,0.432954032392463,,
334.0,0.0,1821.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,True,9.0,1.0,28976.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,338.0,28.0,0.0,0.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,,,,,,,0.31267460057763324,0.512027176711236
242.0,915.0,1830.0,52.0,2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,2.0,1.0,32085.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,107.0,9.0,0.0,0.0,0.0,8.0,M,0.0,0.0,0.0,0.0,,,0.07434628360888404,0.40540215805473434,,,,,,
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,6.0,0.0,34281.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,209.0,17.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,0.4462693049138794,0.4492410887633431,,,,,,
234.0,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,2.0,0.0,26606.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,671.0,56.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.878802149155789,0.6814779924923269,,,0.4981727416694441,0.04791454161766068,0.8496807520167956,0.6283029749269493,,
1797.0,955.5,1911.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,5.0,0.0,,67.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,245.0,20.0,0.0,0.0,0.0,69.0,V,0.0,0.0,0.0,0.0,,,,,0.5889314046483328,0.18590271312261883,0.2285255772219601,0.279138518234494,0.9693279547434529,5.489448600246099
640.0,0.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,4.0,0.0,33665.0,54.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,443.0,37.0,0.0,1.0,199.0,2.0,V,0.0,0.0,0.0,0.0,,,,,0.5399912202419779,0.4584209294997949,,,,
229.0,0.0,1663.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,1.0,0.0,32509.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,371.0,31.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,0.9672656078826802,0.9859308822940964,,,,
5565.0,5516.5,11033.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9.0,1.0,39366.0,35.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,333.0,28.0,0.0,0.0,0.0,21.0,V,3189.8800669454595,1.0,0.0,1.0,,,,,,,0.9550070427918418,0.3254058890404084,0.28407001814747784,5.777863135536011
227.0,0.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,3.0,0.0,,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,221.0,18.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,0.6902822856960724,0.09863965003010317,,,,
1492.0,429.0,8191.0,1774.0,3.0,13000.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,True,12.0,1.0,39747.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,408.0,34.0,0.0,0.0,0.0,26.0,M,0.0,0.0,0.0,0.0,0.016642175214527235,0.3734004585207917,,,,,,,,
6766.0,3995.0,3995.0,207.0,1.0,13000.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,3.0,1.0,31305.0,44.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,325.0,27.0,0.0,0.0,0.0,74.0,M,0.0,0.0,0.0,0.0,,,0.2923209351810875,0.2878825066141896,,,,,0.7486781262421758,7.178391201683651
122993.0,6030.0,42142.0,0.0,0.0,5000.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,True,6.0,0.0,56332.0,61.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,357.0,30.0,0.0,0.0,0.0,30.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,
387.0,7.0,1760.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,7.0,0.0,35756.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,210.0,18.0,0.0,0.0,0.0,38.0,V,0.0,0.0,0.0,0.0,0.19729989105981519,0.08662056616156655,,,,,,,0.022640131853594304,3.58970168909863
272.0,19.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,0.0,33399.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,55.0,5.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
884.0,0.0,2907.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,4.0,1.0,26306.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,324.0,27.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,0.14186257984668177,0.12889307417374102,,,,
6174.0,5673.5,11347.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,0.0,43934.0,73.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,551.0,46.0,0.0,0.0,0.0,21.0,V,0.0,0.0,1.0,0.0,,,,,0.9565110906653095,0.25978168931079826,0.9859980342859965,0.7011247402626472,0.26438927613833696,3.73433976023558
2613.0,906.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,9.0,0.0,33770.0,71.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,122.0,10.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,0.6054342193069234,0.5838572102875372,0.837747780997993,0.46730937471779727,,,,,0.7290309069605047,2.48099219331778
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,7.0,0.0,26510.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,0.38317237375375685,,0.5218649344030293,,,,6.36658441986341
227.0,0.0,1620.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.0,1.0,41523.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,51.0,4.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,2.0,0.0,35419.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,56.0,0.0,0.0,0.0,39.0,V,0.0,0.0,1.0,0.0,0.40070693205596186,0.036474693863974395,0.19315288905440514,0.8609518362011609,0.14265711533570402,0.045797998091473995,,,,
227.0,0.0,1620.0,1531.0,2.0,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,1.0,1.0,36314.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,86.0,7.0,0.0,0.0,0.0,24.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.13285969142072412,2.4005390627933703
7030.0,31.0,11418.0,177.0,1.0,4000.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,True,8.0,1.0,34811.0,50.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,587.0,49.0,0.0,0.0,0.0,32.0,M,687.03525707284,1.0,0.0,0.0,,,,,,,0.8194175564454025,0.5527583919272321,,
536.0,85.0,1897.0,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,True,12.0,0.0,21100.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,164.0,14.0,0.0,0.0,0.0,66.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,True,42.0,0.0,36148.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,242.0,20.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,0.5745813568257654,0.871985848700329,,,,,,,,
566.0,0.0,2390.0,892.0,3.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,4.0,1.0,37871.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,338.0,28.0,0.0,0.0,0.0,89.0,V,833.4760882584377,1.0,0.0,0.0,,,,,0.7719339461169684,0.9464874325602003,,,,
497.0,104.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,7.0,0.0,38219.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,326.0,27.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,,,,,0.8016954323123694,0.8246492424685014,,,0.7808666784943047,6.632745591603499
4090.0,1579.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,3.0,0.0,36028.0,63.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,248.0,21.0,0.0,0.0,0.0,3.0,V,0.0,0.0,1.0,0.0,,,0.15027507904055815,0.3824982685505733,,,0.30950334121258877,0.5397892155827165,,
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,8.0,0.0,33990.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,2.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,0.6126198955526119,,0.3682792611427668,,,,
18300.0,1464.0,21087.0,91.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,False,3.0,1.0,34923.0,50.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,252.0,21.0,0.0,1.0,0.0,60.0,M,0.0,0.0,0.0,0.0,,,0.48840688798587306,0.21621064678192234,,,0.19747461711546405,0.8086541718238858,,
1419.0,281.0,2522.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,False,17.0,0.0,26018.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,287.0,24.0,0.0,0.0,0.0,40.0,M,0.0,0.0,0.0,0.0,0.47893177726567804,0.7819672064171207,,,,,0.6086923860271427,0.7814960235159293,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,5.0,0.0,33056.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,0.7468280675791433,,,,,,,,5.37032367342974
324.0,835.5,1671.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,True,7.0,0.0,39218.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,79.0,7.0,0.0,0.0,0.0,11.0,M,0.0,0.0,0.0,0.0,,,,,,,0.19086426897603676,0.3840173107426203,,
270.0,16.0,1628.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,4.0,0.0,28047.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,79.0,7.0,0.0,0.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,0.09837043978828694,0.0917433124831441,0.06634483549705458,0.7852496185209663,0.6049355043134107,0.842049405235694,0.6581848600194478,5.3855075599981905
245.0,0.0,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,5.0,0.0,27191.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,268.0,22.0,0.0,0.0,0.0,2.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
855.0,261.0,1763.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,4.0,0.0,36560.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242.0,20.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,,,,,,,0.6256255643294166,0.36018361447919484,0.8305455877047759,5.9768774439874806
4887.0,0.0,8581.0,348.0,1.0,4000.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,False,7.0,0.0,34206.0,55.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,246.0,21.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,1.0,,,,,,,,,,
286.0,2.0,1716.0,1687.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,3.0,0.0,29807.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,288.0,24.0,0.0,0.0,0.0,63.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,0.0,0.0,29021.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,0.8296370349473684,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,9.0,0.0,32306.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,212.0,18.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
2025.0,0.0,4366.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,True,6.0,0.0,40170.0,58.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,364.0,30.0,0.0,0.0,0.0,70.0,V,3091.3805176669994,1.0,0.0,0.0,,,0.3936845165721827,0.9179481275072614,,,0.9970181228477307,0.3853101741632899,0.7114612449456524,4.79556669707741
564.0,867.5,1735.0,0.0,0.0,8000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,9.0,0.0,32948.0,61.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,551.0,46.0,0.0,0.0,0.0,62.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,
1833.0,8.0,2915.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,4.0,0.0,26429.0,60.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,563.0,47.0,0.0,0.0,0.0,64.0,M,0.0,0.0,0.0,0.0,0.6807187038027174,0.9661915741041986,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,0.0,0.0,23758.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,,,0.0,1.0,0.0,2.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
2787.0,1076.0,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,9.0,0.0,42801.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,125.0,10.0,0.0,0.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,,,0.9717057994230457,0.9232440078783052,,,,
318.0,0.0,1734.0,25.0,1.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,1.0,0.0,31830.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,341.0,28.0,0.0,0.0,0.0,52.0,M,0.0,0.0,0.0,0.0,0.11443386628040024,0.016512049411499034,,,,,0.7892685686979308,0.6649837656400803,0.9291171929364549,4.787865861915741
1866.0,56.0,7135.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,True,0.0,1.0,22823.0,52.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,411.0,34.0,0.0,0.0,0.0,50.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,0.0,0.0,32399.0,36.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,242.0,20.0,0.0,0.0,0.0,26.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.24982143330456133,5.43894724625027
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,6.0,0.0,33268.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
270.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,3.0,0.0,28936.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,477.0,40.0,0.0,2.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,,,,,0.6102187588192087,0.021092123929631626,,
976.0,2459.0,4918.0,0.0,3.0,12500.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,11.0,1.0,30790.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,253.0,21.0,0.0,0.0,0.0,154.0,M,0.0,0.0,0.0,0.0,0.2899033175712623,0.9161277696215954,,,,,,,,
433.0,0.0,6071.0,0.0,2.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,5.0,1.0,28832.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,207.0,17.0,0.0,0.0,0.0,28.0,V,1017.1537849042984,1.0,0.0,0.0,0.4066028511298137,0.4896542023548438,,,,,0.6366932613005919,0.9039892062438443,0.13084801000523133,1.709926523698281
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,5.0,0.0,38595.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,0.9318244743646006,,,,,,,,9.065139781992901
248.0,9.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,43621.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,304.0,25.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,4.0,0.0,16926.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,296.0,25.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
